UUID,Soubory,Typ,Původní/jiné označení -  Archivní jednotka,Původní/jiné označení -  Inventární číslo,Původní/jiné označení -  Bod schůze,Původní/jiné označení -  Signatura,Ukládací jednotka - typ,Ukládací jednotka - hodnota,Obsah
1f9ee1e3b750446f81ccafbba84b95f1,,složka,5,,24,,svazek,4,Zpráva o pomoci ČSR KLDR
2d576bc9a2ee4128ac790090f9f86ebd,,složka,5,,25,,svazek,4,Návrh na provedení systematizace odborů a správ rad národních výborů
7451eaf1e7704278897cf2132520dab4,,složka,5,,26,,svazek,4,Schválení týdenního pobytu tříčlenné delegace italských družstevníků v ČSR
ecbaf402add84647b2361b086b3a4a46,,složka,5,,27,,svazek,4,Návrh nóty československé vlády k porušení našich hranic skupinou amerických vojáků
06a3613907c848f9aee3b2388f5ad392,,série,,,,,,,Schůze Politického byra  ÚV KSČ ze dne 17. července 1954
7c334ff6fca74ca7898033cf948a82ea,,série,,,,,,,Program
370a6019244b4408a907c51add22084e,,složka,6,,0,,svazek,5,"Zápis (nebyl pořízen, pouze prezenční listina)"
a9c5337f5c284bbea17ee358977c76c6,,série,,,,,,,Schůze Politického byra  ÚV KSČ ze dne 19. července 1954
ffda5815a859484d92ea17d3c74c2876,,série,,,,,,,Program
562d566e8b594e96b54271472ff685b8,,složka,7,,0,,svazek,5,Zápis
830a6e67ad9d4fbb8e68cc8833d3a967,,složka,7,,1,,svazek,5,Návrh na vytvoření chráněné oblasti Pražského hradu
d080a97d2aca4a53bc16836a2fd9bc53,,složka,7,,2,,svazek,5,Návrh na úpravu plánu materiálního zabezpečení ozbrojených sil ČSR Ministerstva strojírenství na rok 1954
c7d09a1d67464fcc8a0b491dfc826aed,,složka,7,,3,,svazek,5,Návrh na úpravu plánu investiční výstavby na rok 1953 pro úhradu překročených investičních částek a finančních limitů zbrojní části
64f717f79897476c9d8828f9fa3b09d1,,složka,7,,4,,svazek,5,Návrh na úpravu rozpočtových cen nadlimitních staveb uvedených ve jmenovitých seznamech plánu investiční výstavby na rok 1954 - speciální část
e670d903d8ac45cdb3805c6ee1b9ed05,,složka,7,,5,,svazek,5,"Zpráva o plnění usnesení z porady u předsedy vlády Viliama Širokého, konané dne 20. 5. 1954"
66214de9279148819f13fe7fe8f4bd17,,složka,7,,6,,svazek,5,Zpráva o vytížení a zaměstnanosti závodu Jiřího Dimitrova v Letňanech a o stavu přípravy výroby dopravního letounu IL 14
1e3d433fd9684a30a94afe25aa4122dd,,složka,7,,7,,svazek,5,Zpráva o příčinách nezajištění dodávek alkoholického lisu z národního podniku Závodu Vladimíra Lenina Plzeň národnímu podniku Synthesia Semtín v původně stanoveném termínu
2c369639391240bfaaf36edd7d774d06,,složka,7,,8,,svazek,5,Návrh na postup v řešení nedostatků ve strojírenství
b38e9d0f601d49079aea845d67a27c42,,složka,7,,9,,svazek,5,Zpráva o zajištění dodávek RS a OS j. ú. 801
0bdda8ec8a64483ab89d4e7368433315,,složka,7,,10,,svazek,5,Zpráva o výsledcích prověrky rozestavěných nedokončených investic a jejich plánovaném využití
5c3fc866763a4bfabfcf2512f8270268,,složka,7,,11,,svazek,5,"Návrh na dovoz licencí, dokumentace a vzorků některého vojenské materiálu z SSSR"
2c20681cfb3b46278fc83265ab10fe69,,složka,7,,12,,svazek,5,Návrh na změny zpřesněného plánu investic Ministerstva chemického průmyslu hlavní správa 1 na rok 1954
40aff58c275a4026b0ff0c2daab4aa81,,složka,7,,13,,svazek,5,Návrh na zřízení zóny vzdušné střelby Inovec a střeliště Lednické rovné
09970e02af6a4c97b601204483aec7c8,,složka,7,,14,,svazek,5,Návrh na provedení náboru lékařů za důstojníky zdravotnické služby
8c1ebdf4f72a4aac85e811e0193ac464,,složka,7,,15,,svazek,5,Návrh na provedení Dne československého letectva 1954
9fabc218f058438c9322bca245d2f001,,složka,7,,16,,svazek,5,Zpráva o plnění usnesení Politického sekretariátu Ústředního výboru KSČ ze dne 14. 12. 1953 o odměnách za výstavbu Mauzolea Klementa Gottwalda
60a57b817a9443b6982517ff58ef3751,,složka,7,,17,,svazek,5,"Návrh na změnu usnesení Politického sekretariátu Ústředního výboru KSČ z 22. 4. 1953, týkající se zákazu vývozu civilních a sportovních letadel, náhradních motorů a dílů, bezmotorových letadel, sportovních, loveckých a civilní zbraní a střeliva k nim a jiného speciálního materiálu vojenské techniky do Kapitalistických státu"
9a31399ae76e4cf3adac9c4ddaf2513f,,složka,7,,18,,svazek,5,Zpráva o zajištění plánu zahraničního obchodu na rok 1954
bf472ee9882f4a23be471071b1c6cbc5,,složka,7,,19,,svazek,5,Svolání konference hospodářských a politických pracovníků k zajištění usnesení strany a vlády ze dne 26. 5. 1954
e5881ae70071452b9679a1318939a87b,,složka,7,,20,,svazek,5,Zajištění plenárního zasedání Ústředního výboru KSČ
97bc6d55e7914094a22070422a8b3a2b,,složka,7,,21,,svazek,5,Opatření k využití lázeňských míst pro zahraniční cizinecký ruch
4fac76600705477c8a57ca88668452c7,,složka,7,,22,,svazek,5,"Návrh celkového rozpočtu ústředního akčního výboru, stran a organizací Národní fronty"
72ec8622ec9f43228e9f1f9e4f6e5648,,složka,7,,23,,svazek,5,Návrh na novou úpravu zabezpečení účastnicí organizované tělovýchovy pro případ úrazu
eff3098a52ae4a13b7dae4d8e3a265cb,,složka,7,,24,,svazek,5,Udělování vyznamenání a čestných titulů lékařům a jiným pracovníkům ve zdravotnictví
92c1774d53b048a0b5d3ae170dcf38d8,,složka,7,,25,,svazek,5,Oslavy výročí smluv o přátelství a vzájemné pomoci se spřátelenými státy
bb577b2ef0134ce1907c7f445ffb7bbb,,složka,7,,26,,svazek,5,Ceremoniál nástupní audience diplomatické zástupců cizích států u prezidenta republiky
2b873a69794c46289c2ccb378f3e8c48,,složka,7,,27,,svazek,5,Posílení operativních správ Ministerstva vnitra padesáti stranickými funkcionáři
2fc90e493de6422b90374e06565e6753,,složka,7,,28,,svazek,5,Návrh na udělení milosti Janu Bydžovskému
5678f0e082f44d09aa6ad4a2a408a498,,složka,7,,29,,svazek,5,Zpráva o soudním případu proti Ladislavu Morávkovi
1c666471be7f436f97e0639f9c444a04,,složka,7,,30,,svazek,5,Zpráva o soudním případu proti Josefu Pertlíkovi
98f8bc1a35514392834e15fca0a5516f,,složka,7,,31,,svazek,5,Zpráva o soudním případu proti Josefu Smetanovi
d91d9e45ad754797b849fbbd32a9b93c,,složka,7,,32,,svazek,5,Personální návrhy Ministerstva národní obrany
0b8f5e3d21204c2095d119912118c849,,složka,7,,33,,svazek,5,Jmenování Václava Vodňanského členem vládní delegace k jednání s Afghánistánem
fc95aaa8f17c40af82205b5891418cb5,,složka,7,,34,,svazek,5,Zhodnocení činnosti ředitelského kombinátu Severočeského hnědouhelného revíru Karla Šraiera
32bb2a2b20034491905d53ec2ea23d5b,,složka,7,,35,,svazek,5,"Vysláním Ing. Josefa Hokeše na československé velvyslanectví v La Pazu (Bolívie) ve funkci vyslaneckého rady, který povede úřad jako chargé d'affaires až do jmenování velvyslance"
f4784f1bee9d4fa98cc7614b6f71a09b,,složka,7,,36,,svazek,5,Odvolání Dr. Ladislava Žilky z funkce vyslance na zastupitelském úřadu v Karáčí
38c5c52c654845cba3795c53e26c3c5b,,složka,7,,37,,svazek,5,"Jmenování Ing. Václava Stejskala náměstkem Ministerstva dopravy pro Československé státní silnice, leteckou a vodní dopravu"
31eb520bcf8747a7825ebc2337e89ccc,,složka,7,,38,,svazek,5,"Povolení rekreace v Bulharsku generálovi majorovi Dvořákovi, náčelníkovi vojensko-hospodářské správy Státního úřadu plánovacího"
9500790024494ea6813711bdc541cfdb,,složka,7,,39,,svazek,5,Zpráva vládní komise pro urychlenou likvidaci škod způsobených živelnými pohromami (ústně)
410fe586dbdc4bc3a0cea798ab8e5f30,,série,,,,,,,Schůze Politického byra  ÚV KSČ ze dne 26. července 1954
988072f3106f4ee3a3bce9602032598b,,série,,,,,,,Program
8f357381914e4020bdd626c909cea762,,složka,8,,0,,svazek,6,Zápis
91b28149a47449aca341b7cc8ef51ee0,,složka,8,,1,,svazek,6,Zpráva o plnění usnesení Politického sekretariátu Ústředního výboru KSČ ze dne 21. 12. 1953 o vytvoření předpokladů pro dodávky nového prachu a zajištění laborace munice
7bf3482624ab4e62b1270ef81a349afd,,složka,8,,2,,svazek,6,Návrh tezí k X. výročí Slovenského národního povstání
d8da29cc28144a9884bd75737ee29249,,složka,8,,3,,svazek,6,Zpráva ze sovětských expertiz o technické prověrce účinnosti našich radiových vysílačů a návrhy opatření ke zlepšení
f7282851393f4457b3c898a1a81f7fc9,,složka,8,,4,,svazek,6,Zpráva o plnění úkolů z usnesení strany a vlády ze dne 26. 5. 1954 o nutných opatřeních k zajištění plynulé dodávky elektrické energie a urychlení výstavby energetických děl ke dni 15. 7. 1954
d2eabb41262f46feba6e5468ea2061b2,,složka,8,,5,,svazek,6,Zpráva o provedeném šetření demonstrativního vystoupení československých stipendistů na zastupitelském úřadu ČSR v ČLR
9a0ee73b837d4cae837799d18d21cf0c,,složka,8,,6,,svazek,6,Návrh na vyrovnání některých pohledávek Velké Británie a USA
ffcff53098d248be97bed686d0b8705d,,složka,8,,7,,svazek,6,Zpráva o obchodních stycích s Habeší a plnění zvláštních dodávek této vládě
f8134c3082ee40458fa593e729f893dc,,složka,8,,8,,svazek,6,Zpráva o plnění úkolů z usnesení Politického byra Ústředního výboru KSČ ze dne 5. 7. 1954 - návrh na podpis Protokolu o výměně zboží na rok 1954 s PLR
61357698eaf54ed388e3bb4694f2e7a9,,složka,8,,9,,svazek,6,"Informační zpráva o vývozu civilních a sportovních letadel, náhradních motorů a dílů, bezmotorových letadel, sportovních, loveckých a civilní zbraní a střeliva do kapitalistických zemí provedených v I. a II. čtvrtletí 1954"
c279bbdd1519423782b8ab45b8044422,,složka,8,,10,,svazek,6,Návrh na přípravu organizace Státního výboru pro výstavbu
6ac8c34a33614ff48ea2b31df5eb63ec,,složka,8,,12,,svazek,6,"Zpráva o důsledcích vyvozených z neplnění usnesení strany a vlády o neodkladných opatřeních k rozvoji uhelného průmyslu, jakož i osobních příkazů"
eccc54b8afbf4bcc920692fda2ebf086,,složka,8,,14,,svazek,6,"Přejmenování národního podniku Arandar, tkalcovny a úpravny jemného lnu v Jeseníku na národní podnik Komsomol"
6ae5cc3ceb6c438b817ff905b1d85120,,složka,8,,15,,svazek,6,Zpráva ministrů vnitra a spravedlnosti a generálního prokurátora o stavu vazeb k 1. červenci 1954
fefa370216fa44fcadff8e8186b2aee4,,složka,8,,16,,svazek,6,Zpráva o přezkoumání soudního případu Marie Vejdovské
834ef550a6174c13858c1860ea29daf6,,složka,8,,17,,svazek,6,Zpráva o soudním případu proti Miroslavě Jeřábkové
9cbc99e3d8fe47f7b1e8a7f223aced03,,složka,8,,18,,svazek,6,Návrh na udělení čestných titulů Zasloužilý mistr sportu a Mistr sportu
ffd9a5c74cca41139176e89c55406942,,složka,8,,19,,svazek,6,"Návrh úpravy plánu materiálně technického zásobování Ministerstva národní obrany, ministerstva vnitra a úřadu předsednictva vlády Hlavní správy výzkumu na rok 1954"
f96b9878df6d47e791a8302f9c7a36ab,,složka,8,,20,,svazek,6,Návrh zásad pro vypracování a překládání zpráv o plnění plánu materiálního zabezpečení ozbrojených sil ČSR
d4a0ec3e00f44d27bd883c8b1de80f42,,složka,8,,21,,svazek,6,Zpráva o plnění plánu materiálního zabezpečení ozbrojených sil ČSR v měsíci červnu a od počátku rok 1954
331eddd4b6784ad6acd4a3ffbe8692cf,,složka,8,,22,,svazek,6,"Řád pro tvorbu, prověřování a schvalování cen výrobků vojenské techniky"
5a20ef9a5070448bb4f926186b2c16b9,,složka,8,,23,,svazek,6,Návrh dodatku k seníku státních velkoobchodních cen výrobků vojenské techniky na rok 1954
fecbd76a59ad480398af7756c62e7c65,,složka,8,,24,,svazek,6,Zajištění výroby a skladování náhradních dílů na dožití bitevních letounů B 33
321284d0a83f41a7bb57e85e9176f20d,,složka,8,,26,,svazek,6,"Návrh na ustanovení Rady pro vědecko-technickou a hospodářskou expertizu při vojensko-hospodářské správě Státního úřadu plánovacího "
9bb8e95bc8ce4856abd706e54d66759f,,složka,8,,29,,svazek,6,Zpráva o doplňování československých ozbrojených sil v letech 1954-1960
31b388cafa74414389eefbbd467e508a,,složka,8,,30,,svazek,6,Návrh na změnu usnesení Politického sekretariátu Ústředního výboru KSČ ze dne 10. 5. 1954 - výstavba letiště Ostrava
86f31a359ca84eb7b79b7fcf422e4d5f,,složka,8,,31,,svazek,6,Návrh na otevření Muzea československé armády
79ebca880d9745b4be9f8836346dc01b,,složka,8,,32,,svazek,6,Návrh na zřízení vojenského oboru při Institut tělesné výchovy a sportu  v Praze
7ef76fac1a294b72beeda0162b8bebe9,,složka,8,,34,,svazek,6,Nomenklatura státních hmotných rezerv na rok 1955
21f4c6effa2845bda9a58f6b88001275,,složka,8,,35,,svazek,6,Návrh opatření k zajištění usnesení Politického sekretariátu Ústředního výboru KSČ ze dne 22. března 1954 telekomunikační síť ministerstva spojů
94f9ec87af5e41989df1fc99640aeb1f,,složka,8,,36,,svazek,6,Personální návrhy ministerstva národní obrany
fca2525f27e4404cb2484d28a718a3b7,,složka,8,,37,,svazek,6,Schválení Arnošta Krejčího do funkce vedoucího tajemníka Krajského vyberu KSČ České Budějovice
0d2f6f6d185d465eb90deb61e586e43c,,složka,8,,38,,svazek,6,Jmenování Pavla Marcelyho předsedou Slovenského úřadu statistického a Pavla Sůsedky náměstkem předsedy Slovenského úřadu statistického
dce86668d41b499baf9fe112a2c821a7,,složka,8,,39,,svazek,6,Vyslání Jana Beneše ve funkci velvyslaneckého rady na zastupitelský úřad ČSR ve Washingtonu
4941fc5f837f4e25b7f665e6fb3a5dbe,,složka,8,,40,,svazek,6,Zpráva o plnění úkolů z usnesení strany a vlády o neodkladných opatřeních k rozvoji uhelného průmyslu a zajištění těžby uhlí v roce 1954 a dalších letech za měsíc červen
5c908c21b16e4a8882ff51f810fb7ce5,,složka,8,,41,,svazek,6,Návrh na utvoření komise ke zpracování opatření ke zlepšení výkupu zemědělského výrobků
b225d0d1ebcb49f3af315810926e2064,,složka,8,,42,,svazek,6,Zpráva ministra zahraničního obchodu o obchodním a finančním jednání s Velkou Británii - návrh na nákup vlněných látek
c914b3eba27a485980e917d2bde5a355,,složka,8,,43,,svazek,6,Návrh na účast členů Politického byra a vlády na zakončení III. armádní spartakiády dne 31. 7.1954
71ac7e90d6724ad3acfb29c94a5c1aa7,,složka,8,,44,,svazek,6,"Zpráva Jana Haruse, předsedy Komise stranické kontroly ve věci stranického šetření v případě Ing. Chmely"
54f39d8ff15c4253aa27f2bd72110e76,,složka,8,,45,,svazek,6,Informativní zpráva o plnění usnesení Politického byra Ústředního výboru KSČ ze dne 5. 7. 1954 o dokončení výstavby Sjezdového paláce
05f31816a0a8435abf424abdeba0ef79,,složka,8,,46,,svazek,6,Ustavení subkomise pro otázky speciální výroby za účelem řešení nedostatků ve strojírenství
26834e61bac949c49ae98d018e67fcfe,,složka,8,,47,,svazek,6,Zpráva o výrobě a výkupu masa
7f15e3ac6d3b423fb7e0c060e83dbade,,složka,8,,48,,svazek,6,Některé zemědělské otázky
46c33f6112994df4912b86f70a9e4601,,složka,8,,49,,svazek,6,Změna ve složení komise Ústředního výboru KSČ k řešení nedostatků ve strojírenství
b38e831bb3ba4da588f2d612148d1603,,složka,8,,50,,svazek,6,"Pozvání Paula Scholze, náměstka předsedy vlády a ministra zemědělství NDR do ČSR"
4cdcf9acec15429fa4b4aaa5d58fbdea,,série,,,,,,,Schůze Politického byra  ÚV KSČ ze dne 31. července 1954
8961ef7774624ff6b249149d63079b80,,série,,,,,,,Program
8d10d89562d74204bc28b2541e912c28,,složka,9,,0,,svazek,7,Zápis
dd97f8c3b22246a8913831781357a8e7,,složka,9,,1a,,svazek,7,"Návrh na schválení kontrolních cifer pro sestavení státního plánu národního hospodářství ČSR na rok 1955: usnesení Politického byra Ústředního výboru KSČ ""O schválení kontrolních cifer pro sestavení státního plánu rozvoje národního hospodářství ČSR na rok 1955"""
0fe93d866c154737bf10e307e99b4526,,složka,9,,1b,,svazek,7,Návrh na schválení kontrolních cifer pro sestavení státního plánu národního hospodářství ČSR na rok 1955: vyjádření aparátu úřadu předsednictva vlády k základní problematice kontrolních cifer státního plánu rozvoje národního hospodářství ČSR na rok 1955 a návrhy na opatření
3245ab302a8b40b29c574753c1bd6615,,složka,9,,2,,svazek,7,Návrh na opatření k zabezpečí příprav sestavování plánu rozvoje národního hospodářství na rok 1955 se schválení plánu vládou
f7573f5657354e0388bc57b1e7edde9a,,složka,9,,3,,svazek,7,Zpráva Státního úřadu statistického o plnění státního plánu a rozvoji národního hospodářství ČSR za 1. pololetí 1954 a zpráva Slovenského statistického úřadu o plnění plánu a rozvoji hospodářství na Slovensku
22a01577f34b4f3f9908edc592d01811,,série,,,,,,,Schůze Politického byra  ÚV KSČ ze dne 2. a 4. srpna 1954
2230abacd11f4b5c909d1ab5254d5e1f,,série,,,,,,,Program
cb75862568d94b82bfcc42bf05f44953,,složka,10,,0,,svazek,8,Zápis
e3d0257f4fc04c87a9f73743a4cafbb7,,složka,10,,1,,svazek,8,Předběžná zpráva o požáru na dole Nejedlý I. ve Rtyni v Podkrkonoší dne 17. 7. 1954
1c3d3d1d52c4436794d5faea317fc4fa,,složka,10,,3,,svazek,8,Návrh na Měsíc československo-sovětského přátelství
88b0f06878904146b068488319fc61e8,,složka,10,,4,,svazek,8,Návrh organizačních směrnic k zajištění Dne československé armády a nástup povolanců v roce 1954
ccd6d4d60e4d4f7186247c0e063410d9,,složka,10,,5,,svazek,8,Výchova odborníků pro Výzkumný ústav vzduchotechniky a chemických zařízení
fb5ac217db01400b9a74f62a545ed2c6,,složka,10,,6,,svazek,8,Postup ministerstev a ústředního úřadů při prominutí platových srážek pro nedostatek kvalifikačních předpokladů
bc5924f2c93f45e1855538db26f81296,,složka,10,,7,,svazek,8,Návrh na vypracování souborných opatření strany a vlády ke zlepšení stavu v naší výstavbě
c14f3a5920cc4cf29c38d5119b7ecc64,,složka,10,,8,,svazek,8,Zrušení některých názvů a provedení krycího očíslování zbrojních závodů
